document_id,views,depth,full_reads_percent
628b32779a7947b3b61c73bbbbZUnla2SRGjwa-g1RvLZQ,10937,1.05808,29.81424000000001
6243eff79a79473723e830f5gHBHa1AIQBq9XkSHo1jGFA,53031,1.1532700000000005,34.16490666666665
620c2fed9a7947baacd6aa72VRLTYnrdQjiZ_-p1TBIB-g,2417,1.1629109523809524,29.95403166666664
626b8bbf9a7947cf816ac83bJdOf0XZVSwqKgWGsxjr1Ng,4962,1.0404400000000005,31.03554999999999
624eed9d9a7947cd33b15a51Ofm_I_YFT_6wjYiQsi-b_A,15464,1.141576333333334,36.86709950000003
6287ff769a7947833fd03d57UhX56wolRMC5KNC0t-js4Q,4490,1.071153333333334,32.80656833333332
62860c039a7947cddf4afe8efdVM35AIR1m70v7m4tvRjA,23975,1.0570900000000008,30.406299999999977
62625c589a7947e97687fdf2lSzMWWhbRL2C4Qrn1VZYkQ,113289,1.0453000000000017,30.58935
620831b09a7947ee214a0817Iz5_5PyQSjOPY7RbJpgXDA,11432,1.1362100000000008,26.55935000000001
627de44b9a79475abb280514x_h4a-s9QBihBsZpTLOs6A,19659,1.053889999999999,29.70478000000001
6245b7d89a7947e805465367lOQUAlaMTQO0otEhh6r_UA,18285,1.1475585000000006,30.959876000000005
6274ed129a79476d6a19bb0eDKrS7g0jTJWtlA7GWipqaw,13322,1.0523499999999988,26.01869
620d11b19a79471d96c9c4f2aVHrQShHT92i8mA3lLGGFw,17980,1.1374900000000008,29.418810000000008
626a94c19a79478060481b1cUjHOK2NIRNyFtPXEmm9eJg,17743,1.0465000000000009,27.864469999999987
620d16229a79471fbdf32fc2MC_a8IqaRYek3RF_1Sm2xg,10452,1.143216761014782,37.18122373615941
6242f1899a794768ef198807DttihqtPS-iHmHKVEZbVNg,406475,1.13022,31.888529999999992
626d37429a79475cf97b4814fu1HLkUVR42Q9BngL34xgg,47901,1.0469700000000008,23.16178
625442029a7947e2f211adddiSBcLmnSSESN8CSrXfvX0g,24881,1.0715200000000005,30.88983000000003
629247459a794716663fe4d4_mhhXYCSR0OMeI6tPIpQnA,30136,1.0537800000000004,25.54145000000001
624aa2f59a7947cdac2a4a6agq9vnIfqQqSBpquT5o144Q,57250,1.1709799999999997,32.27168999999999
625d79d09a7947c53b7ae6c0umb4CHI0Q9aG5bZaEgvW3A,21888,1.05638,32.26202
62000bc39a7947369542d65dU1ruJTiURYmbW_ImZvKvKg,53931,1.1252299999999993,28.543400000000023
6265af439a79473fe8e0d3e4NnAo-qjuQA-oqDmsOcWhjg,11549,1.0468000000000008,27.83268
62821e3e9a7947fbb38381fc_FH825MmTV6OZk7EYJUMcA,36244,1.0541100000000008,30.262039999999985
628ce6619a79475c5fcfa494mIc58mNXTRaObppBPtQBrQ,1994,1.064898461538462,36.96078413461536
624e9ef79a7947a6fcc95ffeXCq9VSiiRU68IXItFZAxBQ,82613,1.1485599999999994,32.034500000000016
6252ea889a7947664cc51311xKKXIXs5S_Ofl2M-Ws8mxw,12245,1.0756055714285702,41.190591547619015
627044119a7947843b9041fcLKLmVHTFTf-BEdj-FTT1BA,126449,1.0604400000000007,24.63062
625050599a79475509e3a4f9XAWujOUuSvmI5pOyWyc2Sw,43403,1.1055600000000012,43.28587000000002
628b2d329a7947b1ff471731KNnZ4muSQtuDNxOO5ueUtw,19386,1.0613538888888885,32.29306361111108
620bd3ae9a79479deea0bfe3qZSsByWoTo-YbsRTa_LerA,76027,1.14415,28.925499999999992
625eb8559a794732741e7a66v5m5O9mpRaG07zgtIj4eig,11724,1.0638316666666676,39.55082
628a54d69a79477ff52e1e3dN6s7iN6WT7iKWVnQtCxDfA,11283,1.077403142857142,45.20089759523811
625d226f9a79479a6134ebd8SlWTg530Qx6iZoexA6BD0w,5566,1.0601200000000004,33.753509999999984
61fbbd369a79476c20200226wtMMTdl7T72aK4m7zFIFtg,23787,1.1574618775055816,37.97396835962366
62650af59a79471a4b382c61mln2obdLSFerWqUq8lkdow,35378,1.0508100000000014,30.506780000000017
625d1abd9a7947966eb090a3ugVtxXNSS_SyqpJazbCq1A,133295,1.0600300000000002,30.85762
628fbd209a7947e1d1986c0a_bJLw3UwR2SjK2q2tt7ugA,1838,1.0520328333333338,36.51172858333331
62603dcd9a7947376d8ba237NG8VT4t5SKOF_MRRSqOapA,6624,1.06696,32.665019999999984
6288adaf9a79472325888913CS7FMtYbTNGow9tYAYC9xQ,134050,1.0503900000000004,32.064599999999984
61f8cfb79a79474d46606033QDYChfJZR2OPI1M5r7jNug,15924,1.1625111064915463,41.36267871244769
624cce599a79470b6e4a8aeeHJVN4CwfRM6D85TWGkbwsQ,44047,1.153653333333334,34.358810000000034
6263a14f9a79474f7db872b21h0k5AFhTZS3M9GJrfWS7g,4421,1.066026666666667,32.096612833333324
623eaf4b9a79472b568390f8FvhQmmPdRD2yqHdyVHpu1g,63364,1.1193700000000004,29.098839999999985
624788699a79470c37c5861fG9VgXvwrR3y0nExEIST-RQ,61219,1.1506500000000006,30.68025
61f9b4cf9a7947b2f7b75cb5geuUAdodQ9e4qNsKMhbjVw,6761,1.157510000000001,32.976589999999995
625f9cbc9a794770696eb5b4MNPBjfatT2KhunerdA2edA,17616,1.054499999999999,26.28974
628931b09a794741eaea13077g52pxO3SOiCP0hfwv_xpw,10292,1.0646551789321788,39.85957674855702
620cb0a09a7947dfd6d39cf2QX3ri5AGRwSO2QWZRYCWqg,6045,1.1508500000000017,30.435890000000025
6274d7499a794762819ab7c2CWlrXP1jQFCxjP0IcQuBiA,19473,1.0587560303030323,36.98179766666664
628cdca09a7947570c1a6e97a1Uei0nISFK_52Flwy9FWw,4170,1.0816847142857131,38.55635442857141
620e3a289a794784edfac8c1S000hdFFSEanbbUW2M1r9g,22090,1.1338749699852169,37.173382356111865
620ee6719a794744badf8358pY-UzO-dSu2ZPUTV-ZCE0g,7807,1.1384654428961876,34.79766041098654
628ae6df9a79479c9298166f3lzowPIhR4GLFc6DZOZgNg,11656,1.0623830952380946,39.58799803968256
626035f99a794734d2518ddd1PrjGkXHQKKtSRe_fYbUcg,16152,1.0526599999999997,30.484919999999992
620129049a79470f053ad061n6nrSpA9SMCsqlYZ7H13Kg,8036,1.1574800000000005,29.02579
628782ba9a79475894cef0c8MDAjT0RMQcO4S0kvx4POwA,22498,1.0548900000000003,29.142189999999985
61fba6669a79476045c385812gN2eRssRrSQfR4zNtqWlw,9951,1.1597018616157804,33.01914627028049
620f61099a79476a83319b78S8pQQ61lTv-uCkAo5v8B5g,36861,1.1559820031080026,35.26093429381731
6278c4299a79475b987734ccFDkfJbHEREqZOsWBekL-0g,27859,1.05389,28.04162
62063b549a794758deb3d976Di_DuQiNSTemGSoML4FP2g,12034,1.1501277178073606,31.800260667986016
626e62ea9a79471d269f25e3WGZMixJmR36GjhrfYyT2Pw,31784,1.0523400000000005,26.871229999999983
628f2cee9a794798fc38d15eoqjlwuUQRRKQ5s6v6_D4Qw,4852,1.0520328333333338,36.51172858333331
623d43879a79473379a8e765ezJoRfM8Sf-IB1KyxMUVFw,121184,1.1077900000000005,31.679819999999992
62654b2c9a7947290c482660-umNFNndQK2l_mXAoc9AQQ,59967,1.044850000000001,27.32085999999998
624c19bb9a794752bf834e220-rlJlEiRiSgd4R9ca1Raw,38859,1.1466100000000004,27.08488
6259871e9a79473e29be157fbT0qKRg9TNyz36bcK93e6A,84330,1.0507400000000005,29.278599999999987
62596b929a79473114c82b74o_Y1sOoVTvu31Uce3p0nnQ,3248,1.06182,35.636489999999974
6210b47f9a7947e22fca4d232A3-vSJ8QM6o8WARipF43Q,150210,1.1495299999999993,40.79223
6252c3fb9a7947602de0ee42_GzvMvBCSia95PdWrsgCzw,38599,1.0829999999999993,37.76831999999998
628cf9c39a7947675a9be8d1iveW5pVbTlq4wKC_AbfgmA,3528,1.0737158333333323,33.106040833333324
6250184d9a79473891802d8edSb_IGbfTryCuslBfGQz5w,23067,1.1302700000000003,29.346580000000014
6257a0539a79477e079ed0739N-hL7hQRsKHkBYHRqIb7w,15370,1.0635199999999994,34.46170000000001
623f93639a794762ef1b6470yolgtCOVT9S1IFjkSjR3yQ,144560,1.1223799999999995,35.061169999999976
6292cc509a794733ca7dbec4e4l_W4A5Tdu5s4bwV6ajCA,90312,1.0414700000000006,25.282829999999983
626308319a79472d6ecfa0d3xtvgxp0pSyOxxRiVMv58ig,11537,1.0559400000000003,32.10139
624acdab9a7947e1a0823cc29-07LOJxTTS1wNtCWgacZQ,47352,1.1477800000000011,33.025360000000006
61fc3ce49a79471aa2b88216G9jVl9V9SESD0pqAFsApXg,29446,1.15976,33.07923999999999
62602edf9a7947323a1721871PrjGkXHQKKtSRe_fYbUcg,44322,1.05909,29.164869999999983
62725e999a79470f43c276b7JHzvOGzISI6EG1B68Y3P0g,29645,1.0540500000000008,27.351199999999995
620372939a7947d11a453bd2evgKXVmORvWMd7y7VUdY8w,13870,1.1398399855006114,33.37379841566112
623a50439a79470a32c1eff4boUB9EQBQhWRvNkzX9MBKw,33722,1.1425899999999998,31.87341666666667
6261ab2b9a7947b9f8975965IjL1PwfGQsmKKpjDGyfG8w,6533,1.0604823333333335,38.55927599999998
624bec8d9a79473e55e8104aM880A5kJTnqeSGubJEksRg,57352,1.15647,35.12251999999999
6290f1709a79474bd62f76de4jewEBB0QI22cbNzbHLiOw,17751,1.0516699999999997,25.65252999999999
628c41369a794713013f9b58CW9BM9pMQI-Q29qdh40TXQ,32867,1.0526900000000006,27.704069999999987
620b84969a79477033844cdcQdJ2ABOrTdaf1_5rPTcwvw,99693,1.15898,30.984639999999985
628738be9a794734a889a4f5PgThskRlTiSO5_W2jj7Dyg,8576,1.0732337940115453,42.35879406890334
623d0f609a79472572c6ff4fAL-9lSRYR46n0_5tw7Bd0A,221969,1.1365700000000003,33.97584000000002
623bc8689a794709e121edecgP-De54hR86anF8Ci2asiA,69783,1.12833,38.20387000000002
6262a1539a7947097a851fd2d0T7qhqWSaqLADViPsDYAQ,7441,1.0643733333333336,29.89302
620c7b4b9a7947c9aeea3c7cxMy_ua0-QKOSod98DbnBSw,29873,1.1387800000000003,29.12994999999999
6238465f9a79474f2d35d7aa0tPXqm7fSmGB_WovBXRbmQ,63320,1.1607600000000005,30.014849999999992
625a01949a79476553ccf08ewGUDhYxIRNa1c4cYwvSMEA,47505,1.05621,31.87361
625846ea9a7947cce3d2ce75fJTrvpC0Se-LgJaWbkZ9EA,9762,1.0650066666666669,42.53714833333331
624c33649a79475ec2bda3f53cvOjgAxQvOxhSRuOEbQhg,63283,1.1498700000000002,31.66291000000002
6206c5569a794792a8691952AvWxtqguRBS0GXyfGqbkJQ,12232,1.1521669999999993,33.9620405
626835559a79472f64078e371VyRFFhPRFGzwFDyeVWGTg,29862,1.0523700000000011,28.81539000000001
61fd07bb9a794761a5982037TVEs-2bWQW2URqW5yPPlOQ,60910,1.149807293114566,31.6077016799004
620ce9179a7947041b184da0KbccBY6cQVSUFo5nABu9vw,18857,1.1590354169839017,29.917089585192365
624d61559a79473ba12cc589GIXdgY5HQqiPnDiIKhZrcg,27313,1.1515300000000008,33.42678999999999
624710a09a79476fad7b0243Q_61MC9bQZuRub0uQl0BzQ,41410,1.163780000000001,33.274789999999975
62028ff29a794792ba7551b6EjrDHxpORWiqjzjrl7ByEw,11225,1.153123181800656,34.97955383086137
627148d09a7947bd31a36a4e__Man6TuSIeAafra_P9TaA,24447,1.0523000000000002,33.883369999999985
620a5fe19a79470ac26c3916rIFnkPjjROykwFf6ko8i9Q,24325,1.15007,33.16548
620e44679a794703c381f5d7GvpjkzAwSnWW-OxOXb89Yw,7190,1.1415,27.992989999999985
620c542c9a7947bf3fa51ec1RUtlm8UKQvyjE_jV_TUn0g,20177,1.143216761014782,37.18122373615941
6291d1179a794781dd72a35byj3U5uzxT3-YD8496hJyyg,23114,1.048980000000001,31.39355000000001
6236feb69a79477be79879c34_UkYq2QTd2-UUM6F349Ug,56328,1.1509900000000008,25.19815
6210333e9a7947c50c74fc13GlvOf18zQIOkkGXIqoynHQ,5044,1.1332654171384169,33.08386637254411
628b6a339a7947d0f03e054cgPPqzYV0Sf2Lc7UlUtJpKw,4514,1.0612725000000014,35.03754999999997
61f888e09a79473897721880r_U29TomShSYvz7JnKtLFQ,67657,1.1280700000000004,31.43814000000001
625691039a79471fa8061f466L6m1atDTZK3Nbi4OfYPmA,18548,1.0618700000000003,33.80282000000001
626d88009a79477268a4f1aenRBnAqSzRI-wYDPnAUzAjg,22520,1.0438999999999994,22.122760000000003
623a55a69a79470be2003360A-s6fROVQ3yP3ZgVbySo2Q,26362,1.14884,45.19282000000005
6237dff59a79472a92dbf606OMKa9we8QbyKApvq9Ax1uw,48558,1.1406999999999996,45.284619999999926
6291275c9a79475cc8d9971648XEhmY2Qle2TOGT8ET3yg,15727,1.0552000000000006,28.36921999999999
6203d9c49a79470893185666Rq8ShK3nQf-S1tVqFdsPBQ,36576,1.524859999999999,20.323950000000018
6278b71e9a79475a1d239686cDvvPxJ8RnCUA6qA4YtLcg,54244,1.0539671666666657,39.61527549999997
626e9c639a79472b6e5e3eeaeb00i9JpSqmXAioXh1_lFg,23377,1.0535999999999996,28.115380000000005
620a353c9a794779192b71313Y0foQawTxerbOtO0ahBYg,36701,1.1384500000000009,30.832750000000004
6249a6659a79478b30f57494MK6v4ntiQ-2Duhg-TYNMLA,55477,1.1708400000000012,32.32819999999998
62862fcc9a7947dfa1f776a5ds-MW7eIQ7m7e1DS8P9AdQ,34293,1.0574899999999992,29.12135999999997
62862c5b9a7947de0faca9e3ZtENCpClSK-ZlXw_4nobBQ,7331,1.068844763736264,37.62334139621489
6257d8369a79479179dc2a4a2X-caUitTcGbm6uAqGgV0w,15059,1.0634674999999998,37.07465749999997
628ee9ad9a7947838a3a433c8h7YkWOfSZWpuPJayqPy2Q,4401,1.0520328333333338,36.51172858333331
624d6c679a794741c66094e01sX2G6_TSRSP7I_gGUm9Cw,6231,1.1518850000000005,34.60395750000003
629311bb9a794741e69610cf1V1YPTXARfGUCJREqBrKVw,3081,1.0614458333333343,39.72463383333327
620cd7c09a7947f936620339eLC4pV6TRliNjHRm46bEJA,34737,1.2087400000000017,29.76475
625d9b839a7947d1eb533af6a8DL5aplQYCNGcbhIIPNjA,85435,1.05693,32.214479999999995
627cea519a7947078f70012cG1LHZ49VTuiDTI17HNL1cA,47738,1.0594800000000009,27.44609
625ea4089a79472788308c28frFjp4nnSj6S1PS7hvzf5Q,7971,1.0706325000000008,33.84442249999998
624e39469a79478613597d6f5hd1oJEgQnme1PHb7sV8wA,65357,1.1660640000000015,36.78022616666669
62848e589a7947464a51a54bVsdK7ohNS4S6dh1Y1Ua9bQ,11484,1.087749999999999,32.183139999999995
6241e94f9a7947115f4730be8NWpmi_STQakyEVYX8Madw,41786,1.1576600000000008,37.247380000000014
61fd14d29a794768f5ab2398sePRiMkER22WLj9PE29_qA,20147,1.2762800000000003,22.72912
6282956a9a79472f7be7612coDaP9v7BTBO5icg5z-tPVw,50493,1.0544800000000003,26.66201000000001
623991bb9a7947c177476c44-ltu0MeZT7CZieU4JwjF7g,182071,1.1245299999999987,24.95011000000001
6243e0299a794730a2b98574B2ipfMfmTmKVV4KkCy2fpw,26196,1.138878388888888,44.84247958080807
624e443c9a79478c875db300CDsEnUf_T5qRO8-qcwUx2A,71150,1.1554399999999996,29.94253000000001
627279869a79471d9cbc6836Upegp7JKTfSkszVVEp9GCA,17995,1.0643453333333337,33.81064666666664
628a4f6d9a79477c3683c59eGg-FvwQ1TPGMwbXOtcu2xw,8174,1.077403142857142,45.20089759523811
61fd8b579a79479926215eca1xL8m3NtQm22VQ0VaB_VgA,11237,1.1590412947391513,39.29816838364795
628cc8c19a79474d7aeba70fy1RcBhYNS1O-z3fPHxEJrw,6345,1.0692683333333337,27.21841583333333
62643f9e9a79477664078134Fk4O7NOQSf2zuUU5bpEs5g,98969,1.05204,29.24007000000001
62399e1b9a7947c953cb5c73rOfkojNlQVKWshA6Rx9xpw,30129,1.1426441666666671,37.42543583333331
626292969a794702d0202dfd5YXpm0ZPT6-Sd_SzJQaCYg,8164,1.0603633333333329,32.16846999999997
61f973b49a79479f54619a74rAIba-lERWSXd4O9M1EpAg,49703,1.1345199999999998,66.04729000000003
620118999a794708a9fd85e2Qv4Me-q-QC-ESOM53-2mjw,2516,1.15516,28.365440000000003
628b605f9a7947cb09594d3eh-NRsAXMS9OcRHRwbmXG-g,27352,1.0552200000000007,29.565910000000017
620c62bb9a7947c4aafd5cbc-ZmXXEnrQZWIcraSN3UjIQ,6678,1.143216761014782,37.18122373615941
62074b119a7947b0e49b36f7yFqM3CnYSkySG3vPs_NjPg,36747299,1.4667800000000015,20.57046000000001
628dd2dc9a794719afa3a619e3JOfb0YQWO_ImlduzYfaw,6478,1.0696974999999995,39.7391773333333
5e2fe9459a79479d102bada6yfcODULGSw2Dzodfelkb3Q,120963916,1.30512,27.75371
6283d92d9a794718b2eaf898h6YUJJoxQ5CGmbcJa5SRpw,28960,1.046570000000001,31.067859999999992
628f3e009a7947a0cfd96e48Gp3Pbal7TUmo4pnQy3iS5Q,39005,1.04883,27.815510000000017
624b29019a794708d5b25a82rnUCy7MCSVS1TNrrdGuM5w,33343,1.14597,33.66171999999999
625143379a79470b91075e0463ftkUoSST63nQ00sdDl1A,94009,1.0599299999999998,31.49393000000001
62445a089a79476af604c8a8fBbzorNoQUCx79NZVUqidw,211893,1.1345400000000003,34.42411
628894189a79471cb8d5f5f1Y3QUNvWxSe6yqRRxI0w90Q,3919,1.0674138030303042,39.2376423333333
620e37199a794782c780a532hH64TMGXRyeqeW5WRAIDgA,13575,1.1469800000000006,28.8523
626e340e9a79470eb91d7728yI9tvxtTQkyLERxlDKaP1Q,5100,1.0573900000000007,46.54918499999994
628e19c49a79473f44760ce0edXMk5xpSPKhKxd_ccPnwQ,8387,1.0549955000000002,34.64315066666666
624198c19a7947ed5e6fb29f8oC9OtzFT32d-SHV6b7YMA,142611,1.119099999999999,26.525879999999983
620515169a794777f8a68f0a4GZh0hzZS06Uhpkyx6Vc3A,9606,1.1497000000000004,26.52070999999999
62826bd69a79472022841fc4EY5iEY0LQfeysOiJK57Zag,25041,1.0726011111111105,36.37712666666663
624877a79a7947451facf2b4mMFSzFchRk6WA5AI3csh-Q,26748,1.1691600000000013,32.00374999999996
628fe48d9a7947ebb4d745a0TfqjcZVmSLGBSZNeVwgALg,7877,1.0529300000000006,26.62759000000001
626a892f9a79477a0e264792_PICpVQVQz-HF6JxJp-k1w,13413,1.051550000000001,31.09655999999999
6249e9949a79479bb20ed485fAYnz2g7TV-PPs3vyDKTeQ,18169,1.171076666666667,39.762063333333295
62528faf9a7947540780efe4y8WtqDm2QbGa6axfUmZ3mQ,29445,1.079125857142857,55.3606152857143
6266a3079a7947919737d7c6BbrbkPv9SAulorKN6HQNLA,6211,1.0443785714285718,24.644325714285696
627510839a79477d70b5452682VQHvS-RtedQbL2w7pbgw,7198,1.063490000000001,26.36194
627745d69a79470551c4559fx5CIjQBcREa6I8piwulxkQ,10166,1.0603003452380966,38.69433484523808
62902a4e9a7947fcbf073378xcKVgPT9QNKFkEBgqCBbow,5862,1.071062666666665,40.95517366666662
625511219a79471ce7649bdfns1qzShYQXe9B7XnfEUmwg,12928,1.0601200000000006,31.49732000000004
6256f4289a794753c8562684JYn7StleTOeB6T_V3kqi_Q,49510,1.054310000000001,30.733419999999988
6284e1839a79476dd196b536eUGRS6hmQfOACV7vRtJfZg,3408,1.073027249999999,37.20590775000001
623d659d9a7947403a166b5ehZnmgn2TRE2u7B5JUgTZCg,97403,1.13752,40.05032000000003
625027469a79473f6eef4b6fbT07zNmoStmhJF3RWGAxTw,20484,1.1173299999999995,29.665339999999983
6242693e9a79472ff0287bceQrAfKTJRQtq59qNxzmcUkQ,134762,1.1209400000000005,28.244649999999982
6263f5279a7947657e1796a75dPedV9CTGeZ3FgfdyzKVA,32195,1.0491400000000006,26.10587
6240e8349a7947ae8937f70eBlPEC9fySN6ySO6_g620og,145320,1.1338500000000011,36.48622999999997
626b65999a7947c165e3cfca9ljJKCnsTTeWzkDoWiGrfQ,19692,1.0627500000000003,28.771339999999977
620dfdda9a794762e486e90aaRK06pENQ7yooMS56pK40Q,20233,1.1465899999999996,28.55948999999998
61fe8d689a7947dac0a948af9AjSGGrbQd2CZP-IKETmlQ,68350,1.146700000000001,31.37773000000001
628e02c79a794732749950b6HK_Es_YES4KdGACkY5Az2g,9555,1.0510100000000009,30.43500000000001
626c3ff79a794721746bf23cO3Hb2hF1RzCzxdaAXaLRcg,4062,1.0602845238095258,41.44487071428564
626efaf59a79473e90b4281dXVw5MQFySoK1QhFHk7XPdw,12453,1.0573900000000007,46.54918499999994
624eb5ae9a7947b2e059776cdOOE2kcsTjC0xFsaP1KqRA,24120,1.141576333333334,36.86709950000003
624463a49a79476e9b374896E_KUrdstQmmg6BC2cXKeQw,95948,1.13095,34.62717
625d99bc9a7947d1cf3ec1e2GsxBEHb7QROh2JTjGbPwiA,10967,1.0675650454545462,43.60168645454549
627a90629a7947476e802eabeywugt0hS0u0NaA20ifKzA,13357,1.0674699999999997,38.38937833333334
624172469a7947d8a3e88c67Ep9iiuQ7S7KDKLYrFUaF9A,21934,1.1340583333333334,35.495422500000004
624fe2229a79471c752cdb035CUAzs10TwWOwdg3dnyrFA,53977,1.1262600000000007,27.987080000000013
62786d069a79474963bcd7f0xMqxRWQ_Rj2Rk9vQ5ykG0Q,22450,1.0544899999999997,27.53169
625180449a79471947c69646M5MytBjATZuyXWAJNs_tDg,37246,1.06192,29.927569999999992
62621b8f9a7947d0d69836c83qDqWXljRreSaokEcMDXEA,8227,1.0635759999999994,40.83286066666669
620bae709a794789c4754a49n10KFAu8Ri2hzRktQZh31w,51765,1.149122655049203,38.24556113796212
627f31b29a794749f47d9878lmd7jvgQQ9epblVVOwJFhQ,24895,1.05934,27.24302
62457e2f9a7947c9603175b2MMYtjDdXQ36BjJCbpm3OgA,109135,1.1309899999999995,34.26204000000001
627be4a19a7947b61002b0becrCZ1a0-RcyJJ9eKTxZAcQ,37691,1.067129999999998,33.220119999999994
6209b3e39a79474226689222wZy_3x0jSUqMa04CsRn-qg,13488,1.146552633815856,39.35078845881112
620827439a7947ea382b5f44WpmM6alMQsWhECtQ9cXjxQ,52572,1.13283,28.82308
623ad0079a79472caa2110cfCQWA7vEfTJ-2GQyRQVdEbA,11105,1.1316999999999997,35.585780000000014
62540ca79a7947c058abc19eK7pzYW40T6yE8BC9v4neCw,260177,1.05644,30.83620000000001
62625b3a9a7947e77fb8286fl2qrEoSnShm2ZZWueOzMiA,13633,1.0590899999999994,33.344269999999995
628f7df09a7947c1b001df6cJ-zoZm1WQsCmOqF6z9Awaw,4876,1.0631877976190467,40.01179023809523
61fb05079a79472cf57c10d2xEJzRsGAQIOi1Ij1mOO2MA,9980,1.1536499999999996,28.60352
626c48389a7947238e6fa609COR4hOdSRf6fe1EEVPtHdw,9793,1.0358699999999996,28.651249999999976
6280e2b79a7947a68f970ea0R46d9J5JS7CelD37inC2Fg,6224,1.0598200000000002,26.93207
62413fa99a7947c198e6f1abygtDYX20SZy-AM8IBf32XQ,42259,1.15032,40.969190000000005
624c8c1d9a794782e8bc6b56JHeFtQZOQSuoSVFkypg4yg,66202,1.1862500000000002,34.15490000000001
61fd36349a79477c14a44e40M4usCra0R3mD9wa5ffCqIA,11146,1.1590412947391513,39.29816838364795
626713529a7947c57f2a80f8qXRReaSZSWSR8YHx5xCrDg,39111,1.0577700000000008,30.747830000000004
626a10f69a79474547d2f041gdReDUYwQ_idtTyIg8HaIA,25118,1.043239999999999,30.103959999999976
6263c27b9a7947585c818c21i7YfxPbWR7O6kXGfvMFNzg,11314,1.0628665000000004,36.27311333333333
620558b79a79470e268bcafdhzUWRM3YQ7SJsjRcwqzOCQ,31820,1.1540558652763846,35.880635335056475
626d2de49a79475a9fa437921i32Np95S5mLu-p-liq-0Q,8743,1.0481000000000007,30.095179999999992
6273cef39a79470ae63e1e65-9iDuQA4Sqiwzv1O5WWZ0g,17143,1.0696907142857148,38.92542904761903
6245aafb9a7947e20b83407aWdJl4VuMQAGQm_cevK0rIA,124983,1.1588200000000013,41.64842000000001
625a701e9a79477ab8db65fdyTl6ur1wQx2EsaXBCX7c6Q,3300,1.0592949999999997,42.03768249999997
6209cfcd9a7947363e481696P9wOFZvxScKPyLXF7bDc8A,12215,1.146552633815856,39.35078845881112
626592069a794738a76ca8ac6sUiV1rgTWiiMANlDNrUlA,32947,1.0455000000000012,26.50785
61fa86ce9a7947ffab08675dq9g0aIxGTi-hYkk9Ke-FeA,5278,1.1575985277075878,33.46495008048816
625ba6839a79473815a5646blyjs_s61QuK3hqXf7nHFLg,143683,1.052660000000001,28.903050000000007
626366689a7947430d0e54adZ4R9vPlQRgyMArBn4saTrw,45140,1.05296,27.06300000000003
6277b1fa9a7947205dad986e_vBWItUvRbuTFAqgR_mFfw,29706,1.0650800000000007,31.20019999999999
625a71709a79477b0900b4dfL4fCOfClSCCizbyliPjgkQ,17199,1.0619283333333334,42.33141916666669
625003fe9a79472d6d26df22YQj0MoTBQxaOnPLX1h3MrA,21352,1.1148999999999991,37.58221999999998
62595b229a794729a5c35813So14MTNWRWmaJLZ8ZR8Dtg,19347,1.0593900000000005,32.79309000000001
627b55d39a794772b8537a6e_T01igleQ36C3qK7SU25JQ,5138,1.0702800000000006,35.59132999999999
62099a3e9a79473fbe768eafjkbCwpkRQ9yj0xH-l22-dQ,7213,1.1529282356809851,32.2633446883672
628aa3269a79478f1465bf85Frw6b-1_SxSphaAlRHyOlg,51049,1.077403142857142,45.20089759523811
6244b0249a79478b8eecef190RwqdNMOSfeAefxAr_8Wwg,153568,1.132220000000001,32.422770000000014
628bf5c79a7947045950c016keyyu2xeR96Ua2JuaSAM-w,8147,1.0612725000000014,35.03754999999997
620aa5f29a794728cfc48764b2MzuyzHQa2PX8Q2U6YwTw,17084,1.147180000000001,30.14137999999998
62663fe09a7947623bbb37a21ZfE5OCmT02mhACCBeWq_g,49545,1.0483600000000004,28.08247
625e6b059a794709de6eb40e3ZaBjaiSTFqQIbzS3ZRFVg,91793,1.0425500000000003,31.842929999999978
624a6fb29a7947b64198b740wzYUvbQYTyy9L_Vt8OrO3A,67801,1.1362999999999996,28.76798000000001
6284ec129a7947733e0c5519EUhKPzaGQzKtPpCVH8RtOA,5646,1.0542708333333344,35.458070833333366
6256b2f89a794734699995c1GXxI32JfRd6WPRZSlubK-g,5495,1.069635,36.23475499999999
6204e46e9a79475bb0a56a0asp_YoXrSS26oB3btCvoMUA,115545,1.1376400000000004,30.54435000000002
6285e9cd9a7947bd35b96a58skPxg9fXTmy5cJK_2enBHw,17776,1.0626049999999998,34.548570000000005
627aecfe9a79475a5578f851Mk_Tw7uuQK-HfS5Ru1YKvw,37696,1.0545799999999994,29.19269
6242c26f9a79474e49d2f17eCawPqa29QJKuRfEpHK2psA,76168,1.1996899999999997,34.08297
620c165e9a7947b5ed53bdaelFsImhl9TBm_UPCaEPviIg,22241,1.1245599999999991,32.247090000000014
623ee01b9a794737843699acTUurT7aiSq66CDbzNmCOSg,46141,1.1363100000000006,36.56531000000001
6239dc8b9a7947e670b7e6966O6ynlm-QhSX8IBdnvjQ2w,72647,1.1408499999999997,41.12011000000003
6274e9299a79476b7568a00eaYpnNg7HTqyhZFh2cZn01g,55191,1.05245,25.012600000000003
6242fc399a79476facdc0df7AIC95sSjSSG0Tk45qRytfw,79363,1.1347500000000006,35.58475000000001
6210e19d9a7947ed1ab8f223nkykw9FiRaGJltojh1ursA,50553,1.1332654171384169,33.08386637254411
6237418e9a794705780acfc8qkPlGr-qQwO9LmBRDDi76g,93274,1.1462099999999993,32.45460999999999
